English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Spanish Word
casually	0	0	0	0	0	0	0	0	0	0	por casualidad
authorized	0	0	0	0	0	0	1	0	0	0	autorizado
cat	0	0	0	0	0	0	0	0	0	0	gato
catabolism	0	0	0	0	0	0	0	0	0	0	catabolismo
catalog	0	0	0	0	0	0	0	0	0	0	catalogar
catalogue	0	0	0	0	0	0	0	0	0	0	Catálogo
catalysis	0	0	0	0	0	0	0	0	0	0	catálisis
catalytic	0	0	0	0	0	0	0	0	0	0	catalítico
catamaran	0	0	0	0	0	0	0	0	0	0	catamarán
catapult	0	0	0	0	0	0	0	0	0	0	catapulta
cataract	0	1	0	1	0	1	0	1	0	0	catarata
catastrophe	1	0	1	1	0	1	0	1	1	0	catástrofe
wallet	0	0	0	0	0	0	0	0	0	0	cartera
catching	0	0	0	0	0	0	0	0	0	0	atrapando
catechism	0	0	1	0	0	0	0	0	0	0	catecismo
categorical	0	0	0	0	0	0	1	0	0	0	categórico
category	0	0	0	0	0	0	0	0	0	0	categoría
cater	0	0	0	0	0	0	1	0	0	0	abastecer
caterer	0	0	0	0	0	0	0	0	0	0	abastecedor
caterpillar	0	0	0	0	0	0	0	0	0	0	oruga
cartouche	0	0	0	0	0	0	0	0	0	0	cartucho
cathartic	0	0	0	0	0	0	1	0	0	0	catártico
cathedral	0	0	0	0	1	0	1	0	0	1	catedral
catheter	0	0	0	0	0	1	0	0	0	0	catéter
cates	0	0	0	0	0	0	0	0	0	0	cates
cattle	0	0	0	0	0	0	0	0	0	0	ganado
caucus	0	0	0	0	0	0	0	0	0	0	camarilla
caudal	0	0	0	0	0	0	0	0	0	0	caudal
caulk	0	0	0	0	0	0	0	0	0	0	calafatear
causal	0	0	0	0	0	0	0	0	0	0	causal
causality	0	0	0	0	0	0	0	0	0	0	causalidad
causation	0	0	0	0	0	0	0	0	0	0	causalidad
caused	0	0	0	0	0	0	0	0	0	0	causado
causeway	0	0	0	0	0	0	0	0	0	0	calzada elevada
authorize	0	0	0	0	0	0	0	0	0	1	autorizar
empower	0	0	0	0	0	0	1	0	0	0	empoderar
cautious	0	1	0	1	0	0	1	0	0	1	precavido
cautiously	0	0	0	1	0	0	1	0	0	0	cautelosamente
cavalry	0	0	0	0	0	0	0	0	0	0	caballería
cave	0	0	0	0	0	0	0	0	0	0	cueva
caveat	0	0	0	0	0	0	0	0	0	0	advertencia
cavern	0	0	0	0	0	0	0	0	0	0	caverna
cavernous	0	0	0	0	0	0	0	0	0	0	cavernoso
cavity	0	0	0	0	0	0	0	0	0	0	cavidad
cayenne	0	0	0	0	0	0	0	0	0	0	pimentón
cease	0	0	0	0	0	0	0	0	0	0	cesar
ceaseless	0	0	0	0	0	0	0	0	0	0	incesante
cede	0	0	0	0	0	1	0	0	0	0	cede
ceiling	0	0	0	0	0	0	0	0	0	0	techo
celebrant	0	0	0	0	0	0	0	0	0	0	celebrante
celebrated	0	1	0	0	1	0	1	0	0	0	celebrado
celebrating	0	1	0	0	1	0	1	0	0	0	celebrando
celebration	0	1	0	0	1	0	1	0	1	1	celebracion
celebrity	1	1	1	0	1	1	1	0	1	1	celebridad
aversion	1	0	1	1	0	1	0	0	0	0	aversión
celibacy	0	0	0	0	0	0	0	0	0	0	celibato
rubbers	0	0	0	0	0	0	0	0	0	0	cauchos
cellar	0	0	0	0	0	0	0	0	0	0	cava
cellular	0	0	0	0	0	0	0	0	0	0	celular
celluloid	0	0	0	0	0	0	0	0	0	0	celuloide
cement	0	1	0	0	0	0	0	0	0	1	cemento
cemented	0	0	0	0	0	0	0	0	0	0	cementado
cemetery	0	0	0	1	0	1	0	1	0	0	cementerio
censor	1	0	1	1	0	1	0	0	0	1	censurar
censure	0	0	0	0	0	1	0	0	0	0	censura
census	0	0	0	0	0	0	0	0	0	0	censo
cent	0	0	0	0	0	0	0	0	0	0	centavo
centenary	0	0	0	0	0	0	0	0	0	0	centenario
centennial	0	0	0	0	0	0	0	0	0	0	centenario
loathing	0	0	1	0	0	1	0	0	0	0	aborrecer
centimeter	0	0	0	0	0	0	0	0	0	0	centímetro
central	0	0	0	0	0	0	0	0	0	0	central
centrality	0	0	0	0	0	0	0	0	0	0	centralidad
centralization	0	0	0	0	0	0	0	0	0	0	centralización
centralize	0	0	0	0	0	0	0	0	0	0	centralizar
centrally	0	0	0	0	0	0	0	0	0	0	centralmente
centrifugal	0	0	0	0	0	0	0	0	0	0	centrífugo
centrifuge	0	0	0	0	0	0	0	0	0	0	centrífugo
centurion	0	0	0	0	0	0	1	0	0	0	centurión
century	0	0	0	0	0	0	0	0	0	0	siglo
ceramics	0	0	0	0	0	0	0	0	0	0	cerámica
cereal	0	0	0	0	0	0	0	0	0	0	cereal
cereals	0	0	0	0	0	0	0	0	0	0	cereales
cerebral	0	0	0	0	0	0	1	0	0	0	cerebral
ceremonial	0	0	0	0	0	0	0	0	0	0	ceremonial
ceremony	0	0	0	0	1	0	1	0	1	0	ceremonia
certainty	0	0	0	0	0	0	1	0	0	0	certeza
certificate	0	0	0	0	0	0	0	0	0	0	certificado
certify	0	0	0	0	0	0	0	0	0	1	certificar
flog	1	0	1	1	0	1	0	1	0	0	azotar
cessation	0	0	0	0	0	1	0	0	0	0	cesación
chaff	1	0	0	1	0	1	0	0	0	0	paja
chafing	0	0	0	0	0	1	0	0	0	0	excoriación
scourge	1	0	0	1	0	1	0	1	0	0	azotar
chain	0	0	0	0	0	0	0	0	0	0	cadena
chair	0	0	0	0	0	0	0	0	0	0	silla
spank	1	0	0	1	0	1	0	1	0	0	azotar
balm	0	1	0	0	1	1	1	0	0	0	pomada
chairwoman	0	0	0	0	0	0	1	0	0	1	presidenta
chaise	0	0	0	0	0	0	0	0	0	0	coche postal
chalet	0	0	0	0	0	0	0	0	0	0	chalet
chalice	0	0	0	0	0	0	0	0	0	0	cáliz
chalk	0	0	0	0	0	0	0	0	0	0	tiza
balsam	0	0	0	0	0	0	1	0	0	0	bálsamo
chamber	0	0	0	0	0	0	0	0	0	0	cámara
chambers	0	0	0	0	0	0	0	0	0	0	cámaras
chameleon	0	0	0	0	0	0	0	0	0	0	camaleón
champagne	0	0	0	0	0	0	0	0	0	0	champán
champion	0	1	0	0	1	0	1	0	0	1	campeón
cheap	0	0	0	0	0	1	0	0	0	0	barato
chancellor	0	0	0	0	0	0	0	0	0	1	canciller
chandelier	0	0	0	0	0	0	0	0	0	0	candelabro
chandler	0	0	0	0	0	0	0	0	0	0	velero
flow	0	0	0	0	0	0	1	0	0	0	caudal
changeable	0	1	0	0	0	0	0	0	1	0	cambiable
changed	0	0	0	0	0	0	0	0	0	0	cambió
changer	0	0	0	0	0	0	0	0	0	0	cambiador
changing	0	0	0	0	0	0	0	0	0	0	cambiando
channel	0	0	0	0	0	0	0	0	0	0	canal
inexpensive	0	0	0	0	0	0	1	0	0	0	económico
chaos	1	0	0	1	0	1	0	1	0	0	caos
chaotic	1	0	0	0	0	1	0	0	0	0	caótico
chap	0	0	0	0	0	0	0	0	0	0	cap
chapel	0	0	0	0	0	0	0	0	0	0	capilla
chaplain	0	0	0	0	0	0	0	0	0	1	capellán
blinded	0	0	0	0	0	1	0	0	0	0	cegado
cell	0	0	0	0	0	0	0	0	0	0	célula
chapter	0	0	0	0	0	0	0	0	0	0	capítulo
char	0	0	0	0	0	0	0	0	0	0	carbonizarse
character	0	0	0	0	0	0	0	0	0	0	personaje
characteristic	0	0	0	0	0	0	0	0	0	0	característica
characterize	0	0	0	0	0	0	0	0	0	0	caracterizar
barbarian	0	0	0	1	0	1	0	0	0	0	bárbaro
charcoal	0	0	0	0	0	0	0	0	0	0	carbón
brush	0	0	0	0	0	0	0	0	0	0	cepillo
chargeable	0	0	0	1	0	1	0	1	0	0	cobrable
charger	0	0	0	0	0	0	1	0	0	0	cargador
chariot	0	0	0	0	0	0	0	0	0	0	carruaje
charitable	0	1	0	0	1	0	1	0	0	1	Caritativo
charity	0	0	0	0	1	0	1	0	0	0	caridad
charm	0	0	0	0	0	0	1	0	0	0	encanto
barbaric	1	0	1	1	0	1	0	0	0	0	bárbarico
charmer	0	0	0	0	0	0	0	0	0	0	hombre encantador
base	0	0	0	0	0	0	0	0	0	1	base
chart	0	0	0	0	0	0	0	0	0	1	cuadro
charter	0	0	0	0	0	0	0	0	0	0	carta
chartered	0	0	0	0	0	0	0	0	0	0	alquilado
basis	0	0	0	0	0	0	0	0	0	0	base
bedrock	0	0	0	0	0	0	1	0	0	1	cimiento
garbage	0	0	1	0	0	1	0	0	0	0	basura
chastity	0	1	0	0	0	0	1	0	0	1	castidad
chat	0	0	0	0	0	0	0	0	0	0	charlar
chateau	0	0	0	0	0	0	0	0	0	0	castillo
chatter	0	0	0	0	0	0	0	0	0	0	charla
junk	0	0	0	0	0	1	0	0	0	0	basura
chatty	0	0	0	0	0	1	0	0	0	0	hablador
chauffeur	0	0	0	0	0	0	0	0	0	0	chofer
rubbish	0	0	1	0	0	1	0	0	0	0	basura
shut	0	0	0	0	0	0	0	0	0	0	cerrado
check	0	0	0	0	0	0	0	0	0	0	controlar
checker	0	0	0	0	0	0	0	0	0	0	inspector
checkered	0	0	0	0	0	0	0	0	0	0	a cuadros
checkers	0	0	0	0	0	0	0	0	0	0	juego de damas
checklist	0	0	0	0	0	0	1	0	0	1	Lista de Verificación
cheek	0	0	0	0	0	0	0	0	0	0	mejilla
cheeks	0	0	0	0	0	0	0	0	0	0	las mejillas
cheep	0	0	0	0	0	0	0	0	0	0	pío
trash	0	0	1	0	0	1	0	1	0	0	basura
bursary	0	0	0	0	0	0	0	0	0	1	beca
scholarship	0	0	0	0	1	0	1	0	0	0	beca
blessing	0	1	0	0	1	0	1	0	0	1	bendición
boon	0	0	0	0	0	0	1	0	0	0	gran ayuda
cheesecake	0	0	0	0	0	1	0	0	0	0	tarta de queso
hill	0	0	0	0	0	0	0	0	0	0	Cerro
chemise	0	0	0	0	0	0	0	0	0	0	camisa de señora
chemist	0	0	0	0	0	0	1	0	0	1	químico
chemistry	0	0	0	0	0	0	0	0	0	0	química
cheque	0	0	0	0	0	0	0	0	0	0	controlar
hawking	0	0	0	0	0	0	0	0	0	0	cetrería
cherry	0	0	0	0	0	0	1	0	0	0	cereza
chess	0	0	0	0	0	0	0	0	0	0	ajedrez
ciao	0	0	0	0	0	0	0	0	0	0	chao
chestnut	0	0	0	0	0	0	0	0	0	0	castaña
chevron	0	0	0	0	0	0	0	0	0	0	cheurón
chew	0	0	0	0	0	0	0	0	0	0	masticar
chic	0	0	0	0	0	0	0	0	0	0	elegante
chapman	0	0	0	0	0	0	0	0	0	0	chapman
chicken	0	0	0	1	0	0	0	0	0	0	pollo
chief	0	0	0	0	0	0	0	0	0	0	jefe
chiefly	0	0	0	0	0	0	0	0	0	0	principalmente
chieftain	0	0	0	0	0	0	1	0	0	0	jefe
godsend	0	0	0	0	1	0	1	0	1	0	regalo del cielo
childbirth	0	0	0	0	0	0	0	0	0	0	parto
childhood	0	0	0	0	1	0	1	0	0	0	infancia
beastly	0	0	1	1	0	1	0	0	0	0	bestial
chill	0	0	0	0	0	0	0	0	0	0	enfriar
bestial	0	0	1	1	0	1	0	0	0	0	bestial
chime	0	0	0	0	0	0	0	0	0	0	repicar
chimera	0	0	0	1	0	0	0	0	1	0	quimera
dabbling	1	0	1	0	0	1	0	0	0	0	chapoteando
chimney	0	0	0	0	0	0	0	0	0	0	Chimenea
chattering	0	0	0	0	0	0	1	0	0	0	charlando
chine	0	0	0	0	0	0	0	0	0	0	sierra
china	0	0	0	0	0	0	0	0	0	0	China
chip	0	0	0	0	0	0	0	0	0	0	chip
chipping	0	0	0	0	0	0	0	0	0	0	astillado
chirp	0	0	0	0	1	0	1	0	0	0	chirrido
chisel	0	0	0	0	0	0	1	0	0	0	cincel
chit	0	0	0	0	0	0	0	0	0	0	vale
chivalry	0	0	0	0	0	0	1	0	0	0	caballería
chloroform	0	0	0	0	0	1	0	0	0	0	cloroformo
chocolate	0	1	0	0	1	0	1	0	0	1	chocolate
choice	0	0	0	0	0	0	1	0	0	0	elección
blasphemy	1	0	0	0	0	1	0	0	0	0	blasfemia
choke	1	0	0	0	0	1	0	1	0	0	ahogo
cholera	0	0	1	1	0	1	0	1	0	0	cólera
choose	0	0	0	0	0	0	0	0	0	0	elegir
chinook	0	0	0	0	0	0	0	0	0	0	Chinook
profanity	1	0	0	0	0	1	0	0	0	0	blasfemia
chopping	0	0	0	0	0	0	0	0	0	0	el cortar
chops	0	0	0	0	0	0	0	0	0	0	labios
choral	0	0	0	0	1	0	1	0	0	0	coral
chords	0	0	0	0	0	0	0	0	0	0	acordes
chore	0	0	0	0	0	1	0	0	0	0	faena
morsel	0	0	0	0	0	1	0	0	0	0	bocado
chosen	0	0	0	0	0	0	1	0	0	0	elegido
chowder	0	0	0	0	0	0	1	0	0	0	sopa de pescado
christening	0	0	0	0	0	0	0	0	0	0	bautizo
chromatic	0	0	0	0	0	0	0	0	0	0	cromático
chromatography	0	0	0	0	0	0	0	0	0	0	cromatografía
chromosome	0	0	0	0	0	0	0	0	0	0	cromosoma
chronic	0	0	0	0	0	1	0	1	0	0	crónico
chronicle	0	0	0	0	0	0	1	0	0	1	crónica
chronograph	0	0	0	0	0	0	0	0	0	0	cronógrafo
chronological	0	0	0	0	0	0	0	0	0	0	cronológico
chuck	0	0	0	0	0	0	0	0	0	0	arrojar
chuckle	0	1	0	0	1	0	1	0	1	1	risita
chunk	0	0	0	0	0	0	0	0	0	0	pedazo
chunky	0	0	0	0	0	0	0	0	0	0	fornido
church	0	1	0	0	1	0	1	0	0	1	iglesia
churchyard	0	0	0	0	0	0	0	0	0	0	cementerio
churn	0	0	0	0	0	0	0	0	0	0	batir
chute	0	0	0	0	0	0	0	0	0	0	tolva
chutney	0	0	0	0	0	0	0	0	0	0	chatney
clashing	1	0	0	1	0	1	0	0	0	0	chocando
cider	0	0	0	0	0	0	1	0	0	0	sidra
cigar	0	0	0	0	0	0	0	0	0	0	cigarro
cigarette	0	0	0	0	0	1	0	0	0	0	cigarrillo
cinch	0	0	0	0	0	0	0	0	0	0	cincha
cinder	0	0	0	0	0	0	0	0	0	0	ceniza
cinema	0	0	0	0	0	0	0	0	0	0	cine
cinematographer	0	0	0	0	0	0	0	0	0	0	director de fotografía
cinematography	0	0	0	0	0	0	0	0	0	0	cinematografía
cinnamon	0	0	0	0	0	0	0	0	0	0	canela
cipher	0	0	0	0	0	0	0	0	0	0	cifrar
mouthful	0	0	1	0	0	0	0	0	0	0	boca llena
science	0	0	0	0	0	0	0	0	0	0	Ciencias
circuit	0	0	0	0	0	0	0	0	0	0	circuito
circular	0	0	0	0	0	0	0	0	0	0	circular
circulate	0	0	0	0	0	0	0	0	0	0	circular
circulation	0	0	0	0	0	0	0	0	0	0	circulación
circumcision	0	0	0	0	0	0	1	0	0	0	circuncisión
circumference	0	0	0	0	0	0	0	0	0	0	circunferencia
circumferential	0	0	0	0	0	0	0	0	0	0	circunferencial
circumscribed	0	0	0	0	0	0	0	0	0	0	circunscrito
circumstance	0	0	0	0	0	0	0	0	0	0	circunstancia
circumstantial	0	0	0	0	0	0	0	0	0	0	circunstancial
bombardment	1	0	0	1	0	1	0	0	0	0	bombardeo
circus	0	0	0	0	0	0	0	0	0	0	circo
cirrus	0	0	0	0	0	0	0	0	0	0	cirro
cistern	0	0	0	0	0	0	0	0	0	0	cisterna
citadel	0	0	0	0	0	0	0	0	0	0	ciudadela
bomber	0	0	0	1	0	0	0	1	0	0	bombardero
citizen	0	0	0	0	0	0	1	0	0	0	ciudadano
citrine	0	0	0	0	0	0	0	0	0	0	citrino
city	0	0	0	0	0	0	0	0	0	0	ciudad
civic	0	0	0	0	0	0	0	0	0	0	cívico
civil	0	0	0	0	0	0	1	0	0	0	civil
civilian	0	0	0	0	0	0	0	0	0	0	civil
civility	0	0	0	0	0	0	1	0	0	0	civilidad
civilization	0	0	0	0	0	0	1	0	0	1	civilización
civilized	0	0	0	0	1	0	1	0	0	1	civilizado
hundred	0	0	0	0	0	0	0	0	0	0	ciento
circle	0	0	0	0	0	0	0	0	0	0	circulo
brilliant	0	1	0	0	1	0	1	0	0	1	brillante
clairvoyant	0	0	0	0	0	0	1	0	0	0	clarividente
clam	0	0	0	0	0	0	0	0	0	0	almeja
clamor	1	1	1	0	0	1	0	0	1	0	clamor
clamp	0	0	0	0	0	0	0	0	0	0	abrazadera
clan	0	0	0	0	0	0	0	0	0	1	clan
clandestine	0	0	0	0	0	0	0	0	0	0	clandestino
clap	0	1	0	0	1	0	1	0	0	1	aplaudir
flashing	0	0	0	0	0	0	0	0	0	0	intermitente
clarinet	0	0	0	0	0	0	0	0	0	0	clarinete
clarion	0	0	0	0	0	0	0	0	0	0	clarín
clarity	0	0	0	0	0	0	0	0	0	0	claridad
glowing	0	0	0	0	0	0	1	0	0	0	resplandeciente
loop	0	0	0	0	0	0	0	0	0	0	círculo
clasp	0	0	0	0	0	0	0	0	0	0	corchete
class	0	0	0	0	0	0	0	0	0	0	clase
shining	0	1	0	0	1	0	1	0	0	0	brillante
shiny	0	0	0	0	0	0	0	0	0	0	brillante
quotation	0	0	0	0	0	0	0	0	0	0	cita
classification	0	0	0	0	0	0	0	0	0	0	clasificación
classify	0	0	0	0	0	0	1	0	0	0	clasificar
classmate	0	0	0	0	0	0	0	0	0	0	compañera de clases
clatter	0	0	0	0	0	0	0	0	0	0	estrépito
clause	0	0	0	0	0	0	0	0	0	0	cláusula
clauses	0	0	0	0	0	0	0	0	0	0	cláusulas
claw	1	0	0	1	0	1	0	0	0	0	garra
claws	0	0	0	0	0	0	0	0	0	0	garras
clay	0	0	0	0	0	0	0	0	0	0	arcilla
clean	0	0	0	0	1	0	1	0	0	1	limpio
shimmer	0	0	0	0	0	0	0	0	0	0	brillo
shine	0	0	0	0	0	0	1	0	0	0	brillar
cleanly	0	0	0	0	0	0	1	0	0	0	limpiamente
cleanse	0	0	0	0	0	0	1	0	0	0	limpiar
sparkle	0	1	0	0	1	0	1	0	1	0	destello
brightness	0	0	0	0	0	0	1	0	0	0	brillo
clearing	0	0	0	0	0	0	0	0	0	0	claro
clearness	0	0	0	0	0	0	1	0	0	0	claridad
cleavage	0	0	0	0	0	0	0	0	0	0	escote
cleave	0	0	0	1	0	0	0	0	0	0	adherirse
clef	0	0	0	0	0	0	0	0	0	0	clave
cleft	0	0	0	0	0	0	0	0	0	0	hendido
clemency	0	0	0	0	0	0	0	0	0	0	clemencia
clergy	0	0	0	0	0	0	0	0	0	0	clero
clergyman	0	0	0	0	0	0	0	0	0	0	clérigo
clerical	0	0	0	0	0	0	1	0	0	1	clerical
classics	0	0	0	0	1	0	1	0	0	0	clásicos
clerkship	0	0	0	0	0	0	0	0	0	0	escribanía
gloss	0	0	0	0	0	0	1	0	0	0	brillo
sheen	0	0	0	0	0	0	0	0	0	0	brillo
click	0	0	0	0	0	0	0	0	0	0	hacer clic
client	0	0	0	0	0	0	0	0	0	0	cliente
clientele	0	0	0	0	0	0	0	0	0	0	clientela
cliff	0	0	0	1	0	0	0	0	0	0	acantilado
pegs	0	0	0	0	0	0	0	0	0	0	clavijas
climatology	0	0	0	0	0	0	0	0	0	0	climatología
climax	0	1	0	0	1	0	1	0	1	1	clímax
climate	0	0	0	0	0	0	0	0	0	0	climatizado
cling	0	0	0	0	0	0	0	0	0	0	adherirse
clip	0	0	0	0	0	0	0	0	0	0	acortar
clipper	0	0	0	0	0	0	0	0	0	0	clíper
clipping	0	0	0	0	0	0	0	0	0	0	recorte
clique	0	0	0	0	0	0	0	0	0	0	camarilla
cloak	0	0	0	0	0	0	0	0	0	0	capa
mettle	0	0	0	0	0	0	1	0	0	0	temple
clockwork	0	0	0	0	0	0	0	0	0	0	aparato de relojería
clog	0	0	0	0	0	0	0	0	0	0	obstruir
cloister	0	0	0	0	0	1	0	0	0	0	claustro
close	0	0	0	0	0	0	0	0	0	0	cerca
closed	0	0	0	0	0	0	0	0	0	0	cerrado
closeness	0	0	0	0	1	0	1	0	0	1	cercanía
closet	0	0	0	0	0	0	0	0	0	0	armario
closure	0	1	0	0	1	0	1	1	0	0	cierre
clot	0	0	0	0	0	0	0	0	0	0	coágulo
blanket	0	0	0	0	0	0	0	0	0	1	cobija
clothe	0	0	0	0	0	0	1	0	0	0	vestir
clothes	0	0	0	0	0	0	0	0	0	0	ropa
clothesline	0	0	0	0	0	0	0	0	0	0	tendedero
clothing	0	0	0	0	0	0	0	0	0	0	ropa
cloud	0	0	0	0	0	0	0	0	0	0	nube
verve	0	0	0	0	0	0	1	0	0	0	brío
cloudiness	0	0	0	1	0	1	0	0	0	0	abundancia de nubes
charge	0	0	0	0	0	0	0	0	0	0	cobrar
clover	0	0	0	0	0	0	0	0	0	0	trébol
cloves	0	0	0	0	0	0	0	0	0	0	clavos de olor
clown	0	1	0	0	1	0	1	0	1	0	payaso
club	0	0	0	0	0	0	0	0	0	0	club
clubhouse	0	0	0	0	0	0	0	0	0	0	casa club
clubs	0	0	0	0	0	0	0	0	0	0	clubs
clue	0	1	0	0	0	0	0	0	0	0	clave
banter	0	0	0	0	0	0	0	0	0	0	chanza
clumsy	0	0	1	0	0	1	0	0	0	0	torpe
hoax	1	0	1	0	0	1	0	1	1	0	engaño
clutch	0	0	0	0	0	0	0	0	0	0	embrague
car	0	0	0	0	0	0	0	0	0	0	coche
jest	0	0	0	0	1	0	1	0	1	0	chiste
joke	0	0	0	0	0	1	0	0	0	0	broma
coagulation	0	0	0	0	0	0	0	0	0	0	coagulación
coal	0	0	0	0	0	0	0	0	0	0	carbón
coalesce	0	0	0	0	0	0	0	0	0	1	juntarse
coalition	0	0	0	0	0	0	1	0	0	0	coalición
coast	0	0	0	0	0	0	1	0	0	0	costa
coastal	0	0	0	0	0	0	0	0	0	0	costero
coaster	0	0	0	0	0	0	0	0	0	0	portavasos
cooking	0	0	0	0	0	0	0	0	0	0	Cocinando
coating	0	0	0	0	0	0	0	0	0	0	revestimiento
coax	0	0	0	0	0	0	0	0	0	1	engatusar
cobalt	0	0	0	0	0	0	0	0	0	0	cobalto
cobble	0	0	0	0	0	0	0	0	0	0	adoquín
cobbler	0	0	0	0	0	0	0	0	0	0	zapatero
cobra	0	0	0	1	0	0	0	0	0	0	cobra
cocaine	0	0	0	0	0	1	0	1	0	0	cocaína
cock	0	0	0	0	0	0	0	0	0	0	polla
cockpit	0	0	0	0	0	0	0	0	0	0	cabina
cocktail	0	0	0	0	0	0	0	0	0	0	cóctel
cocoa	0	0	0	0	0	0	0	0	0	0	cacao
cocoon	0	0	0	0	0	0	0	0	0	0	capullo
cod	0	0	0	0	0	0	0	0	0	0	bacalao
code	0	0	0	0	0	0	0	0	0	0	código
codex	0	0	0	0	0	0	0	0	0	0	códice
codification	0	0	0	0	0	0	0	0	0	0	codificación
codify	0	0	0	0	0	0	0	0	0	0	codificar
coefficient	0	0	0	0	0	0	0	0	0	0	coeficiente
prank	0	0	0	0	0	1	0	0	1	0	broma
coercion	1	0	1	1	0	1	0	1	0	0	coerción
coercive	0	0	0	0	0	0	0	0	0	0	coactivo
coexist	0	0	0	0	0	0	1	0	0	1	coexistir
coexistence	0	0	0	0	0	0	0	0	0	0	coexistencia
cook	0	0	0	0	0	0	0	0	0	0	cocinero
coffee	0	0	0	0	0	0	0	0	0	0	café
teasing	1	0	0	1	0	1	0	0	0	0	tomadura de pelo
cog	0	0	0	0	0	0	0	0	0	0	diente
hag	0	0	1	1	0	1	0	0	0	0	bruja
cognate	0	0	0	0	0	0	0	0	0	0	cognado
cognition	0	0	0	0	0	0	0	0	0	0	cognición
cognitive	0	0	0	0	0	0	1	0	0	0	cognitivo
cohabitation	0	0	0	0	0	0	0	0	0	0	cohabitación
coherence	0	0	0	0	0	0	1	0	0	0	coherencia
coherent	0	0	0	0	0	0	1	0	0	0	coherente
cohesion	0	0	0	0	0	0	0	0	0	1	cohesión
cohesive	0	0	0	0	0	0	1	0	0	1	cohesivo
witch	1	0	1	1	0	1	0	0	0	0	bruja
coil	0	0	0	0	0	0	0	0	0	0	bobina
coiled	0	0	0	0	0	0	0	0	0	0	enroscado
coin	0	0	0	0	0	0	0	0	0	0	moneda
coinage	0	0	0	0	0	0	0	0	0	0	moneda
coincide	0	0	0	0	0	0	0	0	0	0	coincidir
coincidence	0	0	0	0	0	0	0	0	1	0	coincidencia
coincident	0	0	0	0	0	0	0	0	0	0	coincidente
greedy	0	0	1	0	0	1	0	0	0	0	codicioso
coke	0	0	0	0	0	0	0	0	0	0	Coca
sorcery	0	1	0	1	0	1	0	0	1	0	hechicería
coldly	0	0	0	0	0	1	0	0	0	0	fríamente
coldness	1	0	1	1	0	1	0	1	0	0	frialdad
colic	0	0	0	0	0	1	0	0	0	0	cólico
collaborator	0	0	0	0	0	0	0	0	0	1	colaborador
collapse	0	0	1	1	0	1	0	1	0	0	colapsar
collar	0	0	0	0	0	0	0	0	0	0	cuello
collate	0	0	0	0	0	0	0	0	0	0	cotejar
collateral	0	0	0	0	0	0	0	0	0	1	colateral
collation	0	0	0	0	0	0	0	0	0	0	colación
colleague	0	0	0	0	0	0	0	0	0	0	colega
zip	0	0	0	0	0	1	0	0	0	0	Código Postal
collected	0	0	0	0	0	0	0	0	0	0	recogido
collection	0	0	0	0	0	0	0	0	0	0	recopilación
collective	0	0	0	0	0	0	0	0	0	0	colectivo
collectively	0	0	0	0	0	0	1	0	0	1	colectivamente
collector	0	0	0	0	0	0	0	0	0	0	coleccionista
college	0	0	0	0	0	0	0	0	0	0	colega
collegiate	0	0	0	0	0	0	0	0	0	0	colegial
collide	0	0	0	0	0	0	0	0	0	0	chocar
collie	0	0	0	0	0	0	0	0	0	0	collie
collision	1	0	0	0	0	1	0	0	0	0	colisión
collocation	0	0	0	0	0	0	0	0	0	0	colocación
colloquial	0	0	0	0	0	0	0	0	0	0	coloquial
collusion	1	0	1	1	0	1	0	1	0	0	colusión
colon	0	0	0	0	0	0	0	0	0	0	colon
colonel	0	0	0	0	0	0	1	0	0	1	coronel
colonial	0	0	0	0	0	0	0	0	0	0	colonial
colony	0	0	0	0	0	0	0	0	0	0	colonia
colophon	0	0	0	0	0	0	0	0	0	0	colofón
color	0	0	0	0	0	0	0	0	0	0	color
coloration	0	0	0	0	0	0	0	0	0	0	coloración
colored	0	0	0	0	0	0	0	0	0	0	de colores
coloring	0	0	0	0	0	0	0	0	0	0	colorante
colorless	0	0	0	0	0	0	0	0	0	0	incoloro
colors	0	0	0	0	0	0	0	0	0	0	colores
colossal	0	0	0	0	0	0	1	0	0	0	colosal
colt	0	0	0	0	0	0	0	0	0	0	potro
column	0	0	0	0	0	0	0	0	0	0	columna
columnar	0	0	0	0	0	0	0	0	0	0	de columna
coma	0	0	0	1	0	1	0	1	0	0	coma
comatose	0	0	0	1	0	1	0	1	0	0	comatoso
comb	0	0	0	0	0	0	0	0	0	0	peine
witchcraft	1	0	0	1	0	1	0	1	0	0	brujería
combatant	1	0	0	1	0	1	0	0	0	0	combatiente
combative	1	0	0	1	0	1	0	0	0	0	combativo
combination	0	0	0	0	0	0	0	0	0	0	combinación
combinatorial	0	0	0	0	0	0	0	0	0	0	combinacional
combine	0	0	0	0	0	0	0	0	0	0	combinar
combined	0	0	0	0	0	0	0	0	0	0	conjunto
combustible	0	0	0	0	0	0	0	0	0	0	combustible
combustion	0	0	0	0	0	0	0	0	0	0	combustión
comedy	0	0	0	0	0	0	0	0	0	0	comedia
comet	0	0	0	0	0	0	0	0	0	0	cometa
brute	1	0	0	1	0	1	0	1	0	0	bruto
comforter	0	0	0	0	0	0	0	0	0	0	edredón
comic	0	0	0	0	0	0	0	0	0	0	cómic
comical	0	0	0	0	0	0	0	0	0	0	cómico
